UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_roll_mean,Process temperature [K]_roll_mean,Rotational speed [rpm]_roll_mean,Torque [Nm]_roll_mean,Tool wear [min]_roll_mean,Air temperature [K]_roll_std,Process temperature [K]_roll_std,Rotational speed [rpm]_roll_std,Torque [Nm]_roll_std,Tool wear [min]_roll_std,Air temperature [K]_roll_var,Process temperature [K]_roll_var,Rotational speed [rpm]_roll_var,Torque [Nm]_roll_var,Tool wear [min]_roll_var,Air temperature [K]_lag1,Process temperature [K]_lag1,Rotational speed [rpm]_lag1,Torque [Nm]_lag1,Tool wear [min]_lag1,Air temperature [K]_lag2,Process temperature [K]_lag2,Rotational speed [rpm]_lag2,Torque [Nm]_lag2,Tool wear [min]_lag2
2354,L49533,L,299.2,308.4,1841,22.8,40,0,0,0,0,0,0,299.23,308.42,1526.4,38.28,29.4,0.0483045891539328,0.091893658347335,178.52058704810335,9.509971375117592,6.834552736718702,0.0023333333333302,0.0084444444444567,31869.59999999945,90.439555555556,46.71111111098909,299.3,308.5,1422.0,45.4,37.0,299.2,308.4,1393.0,48.4,35.0
2355,L49534,L,299.3,308.6,1433,37.7,42,0,0,0,0,0,0,299.24,308.45,1494.2,39.41,31.7,0.0516397779493887,0.0971825315810358,160.87386363234862,8.56601164810999,6.81583124464188,0.0026666666666621,0.009444444444499,25880.399999999503,73.37655555555604,46.45555555543648,299.2,308.4,1841.0,22.8,40.0,299.3,308.5,1422.0,45.4,37.0
2356,M17215,M,299.3,308.5,1305,60.6,44,0,0,0,0,0,0,299.25,308.46000000000004,1477.2,41.6,33.9,0.0527046276694165,0.0966091783082846,171.74321917715665,10.857357976147918,6.887186169490199,0.0027777777777718,0.0093333333334019,29495.733333332864,117.8822222222228,47.43333333321708,299.3,308.6,1433.0,37.7,42.0,299.2,308.4,1841.0,22.8,40.0
2357,H31770,H,299.3,308.6,1498,39.5,47,0,0,0,0,0,0,299.26000000000005,308.48,1486.8,40.78,36.2,0.0516397779493573,0.1032795558993375,169.7441211549495,10.653199832288289,7.0521864221828405,0.0026666666666589,0.0106666666667643,28813.066666666185,113.4906666666672,49.73333333322002,299.3,308.5,1305.0,60.6,44.0,299.3,308.6,1433.0,37.7,42.0
2358,L49537,L,299.3,308.5,1772,26.1,52,0,0,0,0,0,0,299.27,308.5,1523.0,39.09,38.8,0.0483045891538619,0.0816496580935548,189.0484946603194,11.563491398938895,7.641989269809922,0.0023333333333234,0.0066666666667944,35739.33333333281,133.7143333333338,58.39999999988999,299.3,308.6,1498.0,39.5,47.0,299.3,308.5,1305.0,60.6,44.0
2359,M17218,M,299.2,308.4,1381,42.5,54,0,0,0,0,0,0,299.27,308.5,1517.5,39.16,41.4,0.0483045891538619,0.0816496580935548,192.62701437406477,11.583820133655792,7.974960814944064,0.0023333333333234,0.0066666666667944,37105.16666666614,134.18488888888933,63.599999999893285,299.3,308.5,1772.0,26.1,52.0,299.3,308.6,1498.0,39.5,47.0
2360,L49539,L,299.3,308.5,1413,38.5,57,0,0,0,0,0,0,299.27,308.5,1520.2,38.79,44.1,0.0483045891538619,0.0816496580935548,190.75918501258636,11.534918002887313,8.252272414304844,0.0023333333333234,0.0066666666667944,36389.06666666614,133.05433333333377,68.09999999989671,299.2,308.4,1381.0,42.5,54.0,299.3,308.5,1772.0,26.1,52.0
2361,H31774,H,299.2,308.4,1388,53.2,59,0,0,0,0,0,0,299.26000000000005,308.48,1484.6,41.470000000000006,46.7,0.0516397779493573,0.0788810637752807,177.0807725305023,11.449410465172456,8.45970842680566,0.0026666666666589,0.0062222222223199,31357.599999999497,131.08900000000054,71.56666666656669,299.3,308.5,1413.0,38.5,57.0,299.2,308.4,1381.0,42.5,54.0
2362,M17221,M,299.2,308.6,1631,35.4,64,0,0,0,0,0,0,299.26,308.5,1508.4,40.17,49.6,0.0516397779493573,0.0816496580935548,179.380539016297,11.312338396635791,8.95916662790521,0.0026666666666589,0.0066666666667944,32177.37777777725,127.96900000000048,80.2666666665704,299.2,308.4,1388.0,53.2,59.0,299.3,308.5,1413.0,38.5,57.0
2363,H31776,H,299.3,308.6,1520,41.4,67,0,0,0,0,0,0,299.26000000000005,308.51,1518.2,39.77,52.6,0.0516397779493573,0.0875595035779095,176.79416782738403,11.176766576748015,9.287985070324684,0.0026666666666589,0.0076666666668099,31256.177777777237,124.92011111111157,86.26666666657422,299.2,308.6,1631.0,35.4,64.0,299.2,308.4,1388.0,53.2,59.0
2364,L49543,L,299.3,308.5,1510,45.4,72,0,0,0,0,0,0,299.27,308.52000000000004,1485.1,42.03,55.8,0.0483045891538619,0.0788810637756639,135.8990229708954,9.527276630811167,9.953223933308156,0.0023333333333234,0.0062222222223803,18468.54444444396,90.76900000000056,99.06666666657831,299.3,308.6,1520.0,41.4,67.0,299.2,308.6,1631.0,35.4,64.0
2365,L49544,L,299.2,308.5,1366,49.7,74,0,0,0,0,0,0,299.26000000000005,308.51000000000005,1478.4,43.23,59.0,0.0516397779493573,0.0737864787382249,140.33230403422826,9.67586344123014,10.165300454647127,0.0026666666666589,0.0054444444445865,19693.15555555508,93.62233333333396,103.3333333332491,299.3,308.5,1510.0,45.4,72.0,299.3,308.6,1520.0,41.4,67.0
2366,L49545,L,299.4,308.5,1845,22.9,76,0,0,0,0,0,0,299.27,308.51000000000005,1532.4,39.46,62.2,0.0674948557709778,0.0737864787382249,167.46687898075547,9.498912218424476,9.953223933308571,0.0045555555555451,0.0054444444445865,28045.155555554997,90.22933333333384,99.0666666665866,299.2,308.5,1366.0,49.7,74.0,299.3,308.5,1510.0,45.4,72.0
2367,L49546,L,299.3,308.5,1485,44.7,78,0,0,0,0,0,0,299.27,308.5,1531.1,39.98,65.3,0.0674948557709778,0.0666666666676113,167.81368637072714,9.64259070766545,9.510812560211642,0.0045555555555451,0.0044444444445703,28161.43333333277,92.97955555555608,90.45555555547952,299.4,308.5,1845.0,22.9,76.0,299.2,308.5,1366.0,49.7,74.0
2368,M17227,M,299.3,308.5,1496,39.4,80,0,0,0,0,0,0,299.27,308.5,1503.5,41.31,68.1,0.0674948557709778,0.0666666666676113,144.9269931149226,8.345384619323724,9.279008567725734,0.0045555555555451,0.0044444444445703,21003.83333333282,69.64544444444499,86.09999999992758,299.3,308.5,1485.0,44.7,78.0,299.4,308.5,1845.0,22.9,76.0
2369,M17228,M,299.3,308.4,1468,42.2,83,0,0,0,0,0,0,299.28000000000003,308.5,1512.2,41.28,71.0,0.0632455532032672,0.0666666666676113,139.25659768929972,8.341169648862902,8.906926143921067,0.0039999999999873,0.0044444444445703,19392.399999999478,69.57511111111165,79.3333333332646,299.3,308.5,1496.0,39.4,80.0,299.3,308.5,1485.0,44.7,78.0
2370,M17229,M,299.2,308.4,1856,22.7,86,0,0,0,0,0,0,299.27,308.49,1556.5,39.7,73.9,0.0674948557709778,0.07378647873801,171.03102382641148,10.212737145349454,8.55634916953756,0.0045555555555451,0.0054444444445548,29251.61111111053,104.30000000000052,73.21111111104608,299.3,308.4,1468.0,42.2,83.0,299.3,308.5,1496.0,39.4,80.0
2371,L49550,L,299.2,308.4,1620,34.1,89,0,0,0,0,0,0,299.27000000000004,308.49,1579.7,37.79,76.9,0.0674948557709778,0.07378647873801,161.08041470023412,9.136793748356173,7.992357460581739,0.0045555555555451,0.0054444444445548,25946.8999999994,83.48100000000045,63.87777777771659,299.2,308.4,1856.0,22.7,86.0,299.3,308.4,1468.0,42.2,83.0
2372,L49551,L,299.3,308.5,1409,44.8,91,0,0,0,0,0,0,299.28000000000003,308.48,1557.5,38.73,79.6,0.0632455532032672,0.0632455532041068,168.35824898115152,9.34476086133594,7.705697747622863,0.0039999999999873,0.0040000000000935,28344.49999999941,87.324555555556,59.37777777772006,299.2,308.4,1620.0,34.1,89.0,299.2,308.4,1856.0,22.7,86.0
2373,M17232,M,299.3,308.5,1404,49.4,93,0,0,0,0,0,0,299.28,308.47,1545.9,39.53,82.2,0.0632455532032672,0.0483045891547599,175.09073838060678,9.923266711230868,7.360555534585917,0.0039999999999873,0.0023333333334101,30656.766666666088,98.47122222222268,54.177777777723385,299.3,308.5,1409.0,44.8,91.0,299.2,308.4,1620.0,34.1,89.0
2374,L49553,L,299.2,308.4,1350,51.3,96,0,0,0,0,0,0,299.27,308.46,1529.9,40.12,84.6,0.0674948557709778,0.0516397779500078,185.7234802363733,10.471315315873404,7.574812062205008,0.0045555555555451,0.0026666666667261,34493.21111111054,109.6484444444449,57.37777777772648,299.3,308.5,1404.0,49.4,93.0,299.3,308.5,1409.0,44.8,91.0
2375,M17234,M,299.2,308.4,1538,38.0,98,0,0,0,0,0,0,299.27000000000004,308.45,1547.1,38.95,87.0,0.0674948557709778,0.0527046276698697,176.59838303022002,9.921161446345124,7.644896627449986,0.0045555555555451,0.0027777777778196,31186.988888888303,98.42944444444488,58.444444444396176,299.2,308.4,1350.0,51.3,96.0,299.3,308.5,1404.0,49.4,93.0
2376,M17235,M,299.2,308.4,1476,32.7,101,0,0,0,0,0,0,299.25,308.43999999999994,1510.2,39.93,89.5,0.0527046276694165,0.0516397779496659,142.7420361662546,8.548690607988544,7.735200923911946,0.0027777777777718,0.0026666666666908,20375.28888888833,73.08011111111153,59.83333333328822,299.2,308.4,1538.0,38.0,98.0,299.2,308.4,1350.0,51.3,96.0
2377,M17236,M,299.2,308.3,1364,51.8,104,0,0,0,0,0,0,299.24,308.42,1498.1,40.64,92.1,0.0516397779493887,0.063245553203268,150.0566189439451,9.254572443452563,7.80953832750996,0.0026666666666621,0.0039999999999874,22516.988888888343,85.64711111111154,60.98888888884707,299.2,308.4,1476.0,32.7,101.0,299.2,308.4,1538.0,38.0,98.0
2378,M17237,M,299.2,308.3,1582,45.5,107,0,0,0,0,0,0,299.23,308.4,1506.7,41.25,94.8,0.0483045891539328,0.0666666666662939,152.36947054956582,9.36414556818841,7.82872204697871,0.0023333333333302,0.0044444444443947,23216.455555555007,87.68722222222266,61.28888888885052,299.2,308.3,1364.0,51.8,104.0,299.2,308.4,1476.0,32.7,101.0
2379,L49558,L,299.1,308.2,1348,56.1,110,0,0,0,0,0,0,299.21,308.38,1494.7,42.64,97.5,0.0567646212197419,0.0918936583467952,160.27618524146067,10.485354866034202,7.96171394166193,0.0032222222222207,0.0084444444443575,25688.45555555501,109.94266666666712,63.38888888885395,299.2,308.3,1582.0,45.5,107.0,299.2,308.3,1364.0,51.8,104.0
2380,H31793,H,299.1,308.2,1450,46.1,112,0,0,0,0,0,0,299.2,308.36,1454.1,44.98,100.1,0.0666666666666595,0.1074967699767369,97.85073666900084,7.810932509416987,8.033955715860824,0.0044444444444434,0.0115555555554314,9574.766666666146,61.01066666666715,64.5444444444128,299.1,308.2,1348.0,56.1,110.0,299.2,308.3,1582.0,45.5,107.0
2381,L49560,L,299.0,308.1,1242,60.9,117,0,0,0,0,0,0,299.18,308.33000000000004,1416.3,47.66,102.9,0.0918936583472756,0.1337493509842544,99.63717512387716,8.24852848829552,8.595218308905814,0.0084444444444458,0.0178888888887092,9927.56666666617,68.03822222222277,73.87777777774971,299.1,308.2,1450.0,46.1,112.0,299.1,308.2,1348.0,56.1,110.0
2382,L49561,L,299.1,308.2,1493,34.9,119,0,0,0,0,0,0,299.16,308.3,1424.7,46.67,105.7,0.0843274042711793,0.1247219128915317,102.45438009182185,9.172307355416237,8.844960900609392,0.0071111111111149,0.0155555555553228,10496.899999999498,84.13122222222276,78.23333333330889,299.0,308.1,1242.0,60.9,117.0,299.1,308.2,1450.0,46.1,112.0
2383,L49562,L,299.1,308.3,1601,31.4,121,0,0,0,0,0,0,299.14,308.28000000000003,1444.4,44.87,108.5,0.0699205898780631,0.1032795558975702,116.06722190179056,10.276732078935536,8.809716857600494,0.0048888888888963,0.0106666666663993,13471.599999999493,105.61122222222272,77.61111111109031,299.1,308.2,1493.0,34.9,119.0,299.0,308.1,1242.0,60.9,117.0
2384,L49563,L,299.1,308.2,1568,33.3,123,0,0,0,0,0,0,299.13,308.26,1466.2,43.07,111.2,0.0674948557711266,0.0966091783063707,116.83682828818974,10.59675526858211,8.68971294756586,0.0045555555555651,0.0093333333330321,13650.844444443934,112.2912222222227,75.51111111109377,299.1,308.3,1601.0,31.4,121.0,299.1,308.2,1493.0,34.9,119.0
2385,M17244,M,299.1,308.3,1506,38.0,125,0,0,0,0,0,0,299.12,308.25,1463.0,43.07,113.9,0.0632455532034617,0.0849836585580077,115.076785959055,10.59675526858211,8.319321553534115,0.0040000000000119,0.007222222221904,13242.666666666157,112.2912222222227,69.21111111109728,299.1,308.2,1568.0,33.3,123.0,299.1,308.3,1601.0,31.4,121.0
2386,L49565,L,299.1,308.3,1524,34.1,128,0,0,0,0,0,0,299.11,308.24,1467.8,43.21,116.6,0.0567646212198855,0.069920589875614,116.66933330285563,10.45279866829934,8.044321668798483,0.003222222222237,0.0048888888885538,13611.73333333282,109.26100000000048,64.71111111110082,299.1,308.3,1506.0,38.0,125.0,299.1,308.2,1568.0,33.3,123.0
2387,L49566,L,299.1,308.4,1543,37.9,130,0,0,0,0,0,0,299.1,308.25,1485.7,41.82,119.2,0.0471404520792927,0.0849836585580077,112.63613984862712,10.1019030110393,7.714344503008938,0.00222222222224,0.007222222221904,12686.899999999485,102.04844444444493,59.51111111110423,299.1,308.3,1524.0,34.1,128.0,299.1,308.3,1506.0,38.0,125.0
2388,M17247,M,299.2,308.5,1474,47.2,132,0,0,0,0,0,0,299.1,308.27,1474.9,41.99,121.7,0.0471404520792927,0.1159501808716228,107.43416588776348,10.1846780345118,7.364328437361398,0.00222222222224,0.013444444444162,11542.099999999484,103.72766666666716,54.23333333332977,299.1,308.4,1543.0,37.9,130.0,299.1,308.3,1524.0,34.1,128.0
2389,M17248,M,299.2,308.5,1526,37.3,135,0,0,0,0,0,0,299.11,308.3,1492.7,40.11,124.2,0.0567646212198855,0.1333333333324809,98.4423689272027,8.951157591184655,7.192588778272608,0.003222222222237,0.0177777777775504,9690.89999999948,80.12322222222268,51.73333333333305,299.2,308.5,1474.0,47.2,132.0,299.1,308.4,1543.0,37.9,130.0
2390,L49569,L,299.2,308.5,1867,27.0,138,0,0,0,0,0,0,299.12,308.33000000000004,1534.4,38.2,126.8,0.0632455532034617,0.1418136492406162,152.06226794748528,9.54882191686495,6.9888800565217615,0.0040000000000119,0.0201111111109405,23122.933333332807,91.18000000000042,48.84444444444762,299.2,308.5,1526.0,37.3,135.0,299.2,308.5,1474.0,47.2,132.0
2391,L49570,L,299.2,308.5,1487,41.2,140,0,0,0,0,0,0,299.14,308.37,1558.9,36.23,129.1,0.0516397779495013,0.1251665557030882,114.9168298282599,5.532941753212735,7.187179944565309,0.0026666666666738,0.0156666666665743,13205.877777777248,30.613444444444813,51.65555555556181,299.2,308.5,1867.0,27.0,138.0,299.2,308.5,1526.0,37.3,135.0
2392,L49571,L,299.2,308.4,1580,32.6,142,0,0,0,0,0,0,299.15,308.39,1567.6,36.0,131.4,0.0527046276695205,0.1100504934612104,112.64417921539744,5.641118880348346,7.275529763071738,0.0027777777777827,0.0121111111110559,12688.71111111058,31.822222222222575,52.9333333333427,299.2,308.5,1487.0,41.2,140.0,299.2,308.5,1867.0,27.0,138.0
2393,L49572,L,299.2,308.5,1340,50.0,144,0,0,0,0,0,0,299.16,308.41,1541.5,37.86,133.7,0.051639777949461,0.1100504934613898,132.52777486666932,6.885120833281671,7.25794583734202,0.0026666666666696,0.0121111111110954,17563.61111111059,47.404888888889296,52.677777777790354,299.2,308.4,1580.0,32.6,142.0,299.2,308.5,1487.0,41.2,140.0
2394,L49573,L,299.2,308.5,1544,41.6,146,0,0,0,0,0,0,299.17,308.44,1539.1,38.69,136.0,0.0483045891539811,0.084327404271405,132.21148882671756,6.773715540397505,7.133644853012011,0.0023333333333349,0.0071111111111529,17479.87777777726,45.883222222222656,50.88888888890475,299.2,308.5,1340.0,50.0,144.0,299.2,308.4,1580.0,32.6,142.0
2395,L49574,L,299.2,308.5,1488,40.3,148,0,0,0,0,0,0,299.18,308.46000000000004,1537.3,38.92,138.3,0.0421637021355815,0.0699205898785838,132.8332705980594,6.786719056772277,6.896859188549952,0.001777777777778,0.0048888888889691,17644.677777777266,46.05955555555599,47.566666666685904,299.2,308.5,1544.0,41.6,146.0,299.2,308.5,1340.0,50.0,144.0
2396,M17255,M,299.2,308.5,1742,28.9,150,0,0,0,0,0,0,299.18999999999994,308.48,1559.1,38.4,140.5,0.0316227766016685,0.0421637021369988,147.48819161772286,7.371114795832022,6.753599863119939,0.000999999999999,0.0017777777778975,21752.76666666613,54.33333333333376,45.61111111113367,299.2,308.5,1488.0,40.3,148.0,299.2,308.5,1544.0,41.6,146.0
2397,M17256,M,299.1,308.5,1592,34.2,153,0,0,0,0,0,0,299.19,308.49,1564.0,38.03,142.8,0.031622776601674,0.0316227766038819,147.70766925097365,7.490890764418132,6.696599468720707,0.0009999999999993,0.001000000000139,21817.555555555024,56.11344444444486,44.84444444447045,299.2,308.5,1742.0,28.9,150.0,299.2,308.5,1488.0,40.3,148.0
2398,L49577,L,299.2,308.6,1582,38.8,156,0,0,0,0,0,0,299.19,308.5,1574.8,37.190000000000005,145.2,0.031622776601674,0.0471404520807866,144.3050780657251,6.786170577808334,6.696599468720972,0.0009999999999993,0.0022222222223809,20823.95555555501,46.0521111111115,44.84444444447401,299.1,308.5,1592.0,34.2,153.0,299.2,308.5,1742.0,28.9,150.0
2399,L49578,L,299.2,308.5,1490,43.2,158,0,0,0,0,0,0,299.18999999999994,308.5,1571.2,37.78,147.5,0.031622776601674,0.0471404520807866,146.09570683478353,7.048214904025964,6.753599863120707,0.0009999999999993,0.0022222222223809,21343.955555555018,49.677333333333735,45.611111111144034,299.2,308.6,1582.0,38.8,156.0,299.1,308.5,1592.0,34.2,153.0
2400,M17259,M,299.2,308.5,1594,35.8,160,0,0,0,0,0,0,299.19,308.5,1543.9,38.66,149.7,0.031622776601674,0.0471404520807866,104.17127989784436,6.028303612497038,6.896859188551174,0.0009999999999993,0.0022222222223809,10851.655555555037,36.34044444444484,47.56666666670276,299.2,308.5,1490.0,43.2,158.0,299.2,308.6,1582.0,38.8,156.0
2401,H31814,H,299.2,308.6,1462,55.0,163,0,0,0,0,0,0,299.18999999999994,308.51,1541.4,40.040000000000006,152.0,0.031622776601674,0.0567646212213264,105.9729525240575,7.948193365650974,7.13364485301366,0.0009999999999993,0.0032222222224006,11230.266666666146,63.17377777777816,50.88888888892828,299.2,308.5,1594.0,35.8,160.0,299.2,308.5,1490.0,43.2,158.0
2402,M17261,M,299.2,308.6,1367,47.6,168,0,0,0,0,0,0,299.18999999999994,308.53,1520.1,41.54,154.6,0.031622776601674,0.0483045891562007,118.06820062997276,7.802164941718303,7.791733511302496,0.0009999999999993,0.0023333333335493,13940.099999999498,60.87377777777817,60.71111111115432,299.2,308.6,1462.0,55.0,163.0,299.2,308.5,1594.0,35.8,160.0
2403,L49582,L,299.2,308.7,1325,51.0,171,0,0,0,0,0,0,299.19,308.55,1518.6,41.64,157.3,0.031622776601674,0.070710678120444,120.67697930149242,7.928037448055992,8.367264254889905,0.0009999999999993,0.005000000000253,14562.933333332832,62.85377777777816,70.01111111115833,299.2,308.6,1367.0,47.6,168.0,299.2,308.6,1462.0,55.0,163.0
2404,H31817,H,299.2,308.7,1448,51.4,173,0,0,0,0,0,0,299.18999999999994,308.57,1509.0,42.62,160.0,0.031622776601674,0.0823272602366184,122.24020069791352,8.507095078031458,8.666666666669625,0.0009999999999993,0.0067777777780679,14942.666666666177,72.37066666666705,75.1111111111624,299.2,308.7,1325.0,51.0,171.0,299.2,308.6,1367.0,47.6,168.0
2405,M17264,M,299.1,308.7,2008,20.3,178,0,0,0,0,0,0,299.18,308.59,1561.0,40.62,163.0,0.0421637021355646,0.0875595035789666,198.8869025350826,11.07618064938353,9.225568335401723,0.0017777777777766,0.007666666666995,39555.99999999945,122.68177777777818,85.11111111116695,299.2,308.7,1448.0,51.4,173.0,299.2,308.7,1325.0,51.0,171.0
2406,L49585,L,299.1,308.7,1498,38.9,181,0,0,0,0,0,0,299.17,308.61,1536.6,41.62,166.1,0.0483045891539539,0.087559503579192,188.9322041838745,10.326535398347971,9.57369080112869,0.0023333333333322,0.0076666666670345,35695.37777777725,106.63733333333374,91.6555555556161,299.1,308.7,2008.0,20.3,178.0,299.2,308.7,1448.0,51.4,173.0
2407,L49586,L,299.1,308.6,1437,41.6,183,0,0,0,0,0,0,299.17,308.62,1521.1,42.36,169.1,0.0483045891539539,0.0788810637771179,190.2357893656056,9.995576799542684,9.711962840862157,0.0023333333333322,0.0062222222226097,36189.65555555504,99.91155555555596,94.32222222228732,299.1,308.7,1498.0,38.9,181.0,299.1,308.7,2008.0,20.3,178.0
2408,M17267,M,299.1,308.6,1499,45.1,185,0,0,0,0,0,0,299.16,308.62,1512.8,42.99,172.0,0.0516397779494239,0.0788810637771179,189.09068958806083,9.944674733522255,9.695359714836242,0.0026666666666658,0.0062222222226097,35755.28888888838,98.89655555555596,94.00000000006948,299.1,308.6,1437.0,41.6,183.0,299.1,308.7,1498.0,38.9,181.0
2409,L49588,L,299.0,308.4,1356,52.6,188,0,0,0,0,0,0,299.14,308.61,1499.4,43.93,175.0,0.0699205898780054,0.0994428926030208,195.5244798541137,10.400539515920444,9.521904571394352,0.0048888888888882,0.0098888888892559,38229.82222222172,108.17122222222262,90.66666666674068,299.1,308.6,1499.0,45.1,185.0,299.1,308.6,1437.0,41.6,183.0
2410,L49589,L,299.1,308.5,1539,46.8,190,0,0,0,0,0,0,299.13,308.61,1493.9,45.03,178.0,0.067494855771049,0.0994428926030208,193.32899420417908,10.019874694270849,8.981462390209357,0.0045555555555547,0.0098888888892559,37376.099999999504,100.39788888888928,80.66666666674519,299.0,308.4,1356.0,52.6,188.0,299.1,308.6,1499.0,45.1,185.0
2411,L49590,L,299.1,308.5,1689,32.1,192,0,0,0,0,0,0,299.12,308.6,1516.6,42.74,180.9,0.0632455532033599,0.1054092553405878,202.28648551552251,10.104586417398144,8.252272414316124,0.003999999999999,0.0111111111114572,40919.82222222172,102.10266666666706,68.10000000008289,299.1,308.5,1539.0,46.8,190.0,299.0,308.4,1356.0,52.6,188.0
2412,L49591,L,299.0,308.5,1559,38.1,194,0,0,0,0,0,0,299.1,308.59000000000003,1535.8,41.790000000000006,183.5,0.0666666666666682,0.1100504934629386,195.5077719398601,10.043289633713998,7.820912137772262,0.0044444444444446,0.0121111111114362,38223.28888888836,100.86766666666706,61.166666666753486,299.1,308.5,1689.0,32.1,192.0,299.1,308.5,1539.0,46.8,190.0
2413,L49592,L,299.1,308.6,1408,46.7,196,0,0,0,0,0,0,299.09000000000003,308.58,1544.1,41.36,186.0,0.0567646212197626,0.103279555900341,187.1472682140978,9.691026777385376,7.363574011464329,0.0032222222222231,0.0106666666669716,35024.09999999947,93.9160000000004,54.22222222231287,299.0,308.5,1559.0,38.1,194.0,299.1,308.5,1689.0,32.1,192.0
2414,L49593,L,299.0,308.5,1886,23.0,198,0,0,0,0,0,0,299.07000000000005,308.56,1587.9,38.52,188.5,0.048304589153999,0.0966091783092977,211.7894394597287,10.54554144861443,6.670832032070244,0.0023333333333366,0.0093333333335976,44854.76666666609,111.20844444444492,44.50000000009442,299.1,308.6,1408.0,46.7,196.0,299.0,308.5,1559.0,38.1,194.0
2415,L49594,L,299.1,308.5,1415,43.4,0,0,0,0,0,0,0,299.07000000000005,308.54,1528.6,40.83,170.7,0.048304589153999,0.0843274042724902,157.0344618936293,8.42852959365461,60.23481828090296,0.0023333333333366,0.007111111111336,24659.822222221715,71.04011111111154,3628.233333333401,299.0,308.5,1886.0,23.0,198.0,299.1,308.6,1408.0,46.7,196.0
2416,M17275,M,299.1,308.5,1587,35.6,2,0,0,0,0,0,0,299.07,308.52,1537.5,40.5,152.8,0.048304589153999,0.063245553204833,157.62843088168358,8.575805760652749,80.14126416660935,0.0023333333333366,0.0040000000001853,24846.722222221702,73.54444444444488,6422.622222222263,299.1,308.5,1415.0,43.4,0.0,299.0,308.5,1886.0,23.0,198.0
